Fazenda;ID_Animal;Sexo;Campo1;Campo2;Campo3;Campo4
MARIA DE JESUS;E1146;M;;;;
MARIA DE JESUS;E1147;M;;;;
MARIA DE JESUS;E1148;M;;;;
MARIA DE JESUS;E1149;M;;;;
IMPERIAL II;E115;F;;;;
MARIA DE JESUS;E1150;F;;;;
MARIA DE JESUS;E1151;M;;;;
MARIA DE JESUS;E1152;F;;;;
MARIA DE JESUS;E1153;F;;;;
MARIA DE JESUS;E1154;M;;;;
MARIA DE JESUS;E1155;F;;;;
MARIA DE JESUS;E1156;M;;;;
MARIA DE JESUS;E1157;F;;;;
MARIA DE JESUS;E1158;M;;;;
MARIA DE JESUS;E1159;M;;;;
IMPERIAL II;E116;M;;;;
MARIA DE JESUS;E1160;F;;;;
MARIA DE JESUS;E1161;M;;;;
MARIA DE JESUS;E1162;M;;;;
MARIA DE JESUS;E1163;M;;;;
MARIA DE JESUS;E1164;M;;;;
MARIA DE JESUS;E1165;M;;;;
MARIA DE JESUS;E1166;M;;;;
MARIA DE JESUS;E1167;M;;;;
MARIA DE JESUS;E1168;F;;;;
MARIA DE JESUS;E1169;F;;;;
MARIA DE JESUS;E1170;F;;;;
MARIA DE JESUS;E1171;F;;;;
MARIA DE JESUS;E1172;M;;;;
MARIA DE JESUS;E1173;F;;;;
MARIA DE JESUS;E1174;M;;;;
MARIA DE JESUS;E1175;F;;;;
MARIA DE JESUS;E1176;F;;;;
MARIA DE JESUS;E1177;F;;;;
MARIA DE JESUS;E1178;F;;;;
MARIA DE JESUS;E1179;M;;;;
IMPERIAL II;E118;M;;;;
MARIA DE JESUS;E1180;M;;;;
MARIA DE JESUS;E1181;F;;;;
MARIA DE JESUS;E1182;M;;;;
MARIA DE JESUS;E1183;M;;;;
MARIA DE JESUS;E1184;M;;;;
MARIA DE JESUS;E1185;F;;;;
MARIA DE JESUS;E1186;F;;;;
MARIA DE JESUS;E1187;F;;;;
MARIA DE JESUS;E1188;M;;;;
MARIA DE JESUS;E1189;M;;;;
IMPERIAL II;E119;M;;;;
MARIA DE JESUS;E1190;M;;;;
MARIA DE JESUS;E1191;F;;;;
MARIA DE JESUS;E1192;M;;;;
MARIA DE JESUS;E1193;M;;;;
MARIA DE JESUS;E1194;F;;;;
MARIA DE JESUS;E1195;F;;;;
MARIA DE JESUS;E1196;F;;;;
MARIA DE JESUS;E1197;M;;;;
MARIA DE JESUS;E1198;M;;;;
MARIA DE JESUS;E1199;M;;;;
BOA ESPERANÇA;E12;F;;;;
MARIA DE JESUS;E1200;M;;;;
MARIA DE JESUS;E1201;F;;;;
MARIA DE JESUS;E1202;F;;;;
MARIA DE JESUS;E1203;F;;;;
MARIA DE JESUS;E1204;M;;;;
MARIA DE JESUS;E1205;F;;;;
MARIA DE JESUS;E1206;M;;;;
MARIA DE JESUS;E1207;M;;;;
MARIA DE JESUS;E1208;F;;;;
MARIA DE JESUS;E1209;F;;;;
IMPERIAL II;E121;M;;;;
MARIA DE JESUS;E1210;M;;;;
MARIA DE JESUS;E1211;F;;;;
MARIA DE JESUS;E1212;F;;;;
MARIA DE JESUS;E1213;F;;;;
MARIA DE JESUS;E1214;M;;;;
MARIA DE JESUS;E1215;F;;;;
MARIA DE JESUS;E1216;M;;;;
MARIA DE JESUS;E1217;M;;;;
MARIA DE JESUS;E1218;F;;;;
MARIA DE JESUS;E1219;M;;;;
IMPERIAL II;E122;F;;;;
MARIA DE JESUS;E1220;M;;;;
MARIA DE JESUS;E1221;F;;;;
MARIA DE JESUS;E1222;M;;;;
MARIA DE JESUS;E1223;F;;;;
MARIA DE JESUS;E1224;F;;;;
MARIA DE JESUS;E1225;F;;;;
MARIA DE JESUS;E1226;M;;;;
MARIA DE JESUS;E1227;M;;;;
MARIA DE JESUS;E1228;F;;;;
MARIA DE JESUS;E1229;F;;;;
IMPERIAL II;E123;F;;;;
MARIA DE JESUS;E1230;M;;;;
MARIA DE JESUS;E1231;M;;;;
MARIA DE JESUS;E1232;F;;;;
MARIA DE JESUS;E1233;F;;;;
MARIA DE JESUS;E1234;F;;;;
MARIA DE JESUS;E1235;M;;;;
MARIA DE JESUS;E1236;M;;;;
MARIA DE JESUS;E1237;F;;;;
MARIA DE JESUS;E1238;F;;;;
MARIA DE JESUS;E1239;M;;;;
IMPERIAL II;E124;F;;;;
MARIA DE JESUS;E1240;M;;;;
MARIA DE JESUS;E1241;F;;;;
MARIA DE JESUS;E1242;F;;;;
MARIA DE JESUS;E1243;M;;;;
MARIA DE JESUS;E1244;F;;;;
MARIA DE JESUS;E1245;M;;;;
MARIA DE JESUS;E1246;M;;;;
MARIA DE JESUS;E1247;M;;;;
MARIA DE JESUS;E1248;F;;;;
MARIA DE JESUS;E1249;M;;;;
MARIA DE JESUS;E1250;M;;;;
MARIA DE JESUS;E1251;M;;;;
MARIA DE JESUS;E1252;F;;;;
MARIA DE JESUS;E1253;M;;;;
MARIA DE JESUS;E1254;M;;;;
MARIA DE JESUS;E1255;F;;;;
MARIA DE JESUS;E1256;F;;;;
MARIA DE JESUS;E1257;M;;;;
MARIA DE JESUS;E1258;M;;;;
MARIA DE JESUS;E1259;F;;;;
IMPERIAL II;E126;M;;;;
MARIA DE JESUS;E1260;F;;;;
MARIA DE JESUS;E1261;F;;;;
IMPERIAL II;E127;M;;;;
IMPERIAL II;E128;F;;;;
IMPERIAL II;E129;F;;;;
BOA ESPERANÇA;E13;M;;;;
IMPERIAL II;E130;F;;;;
BOA ESPERANÇA;E14;F;;;;
BOA ESPERANÇA;E16;F;;;;
BOA ESPERANÇA;E17;F;;;;
BOA ESPERANÇA;E18;M;;;;
BOA ESPERANÇA;E19;F;;;;
BOA ESPERANÇA;E2;M;;;;
BOA ESPERANÇA;E20;M;;;;
BOA ESPERANÇA;E202;F;;;;
BOA ESPERANÇA;E203;F;;;;
BOA ESPERANÇA;E204;F;;;;
BOA ESPERANÇA;E205;F;;;;
BOA ESPERANÇA;E206;M;;;;
BOA ESPERANÇA;E207;F;;;;
BOA ESPERANÇA;E208;F;;;;
BOA ESPERANÇA;E209;F;;;;
BOA ESPERANÇA;E21;F;;;;
BOA ESPERANÇA;E210;F;;;;
BOA ESPERANÇA;E211;M;;;;
BOA ESPERANÇA;E212;M;;;;
BOA ESPERANÇA;E213;F;;;;
BOA ESPERANÇA;E214;F;;;;
BOA ESPERANÇA;E215;M;;;;
BOA ESPERANÇA;E216;F;;;;
BOA ESPERANÇA;E217;F;;;;
BOA ESPERANÇA;E218;F;;;;
BOA ESPERANÇA;E219;M;;;;
BOA ESPERANÇA;E22;M;;;;
BOA ESPERANÇA;E220;M;;;;
BOA ESPERANÇA;E221;M;;;;
BOA ESPERANÇA;E222;M;;;;
BOA ESPERANÇA;E223;M;;;;
BOA ESPERANÇA;E224;M;;;;
BOA ESPERANÇA;E225;M;;;;
BOA ESPERANÇA;E226;F;;;;
BOA ESPERANÇA;E227;F;;;;
BOA ESPERANÇA;E228;F;;;;
BOA ESPERANÇA;E229;F;;;;
BOA ESPERANÇA;E23;F;;;;
BOA ESPERANÇA;E230;F;;;;
BOA ESPERANÇA;E231;F;;;;
BOA ESPERANÇA;E232;M;;;;
BOA ESPERANÇA;E233;M;;;;
BOA ESPERANÇA;E234;F;;;;
BOA ESPERANÇA;E235;F;;;;
BOA ESPERANÇA;E236;M;;;;
BOA ESPERANÇA;E237;F;;;;
BOA ESPERANÇA;E238;M;;;;
BOA ESPERANÇA;E239;M;;;;
BOA ESPERANÇA;E24;M;;;;
BOA ESPERANÇA;E240;M;;;;
BOA ESPERANÇA;E241;M;;;;
BOA ESPERANÇA;E242;M;;;;
BOA ESPERANÇA;E243;M;;;;
BOA ESPERANÇA;E244;M;;;;
BOA ESPERANÇA;E245;M;;;;
BOA ESPERANÇA;E246;F;;;;
BOA ESPERANÇA;E247;F;;;;
BOA ESPERANÇA;E248;F;;;;
BOA ESPERANÇA;E249;M;;;;
BOA ESPERANÇA;E25;M;;;;
BOA ESPERANÇA;E250;F;;;;
BOA ESPERANÇA;E251;M;;;;
BOA ESPERANÇA;E252;M;;;;
BOA ESPERANÇA;E253;F;;;;
BOA ESPERANÇA;E254;F;;;;
BOA ESPERANÇA;E255;M;;;;
BOA ESPERANÇA;E256;F;;;;
BOA ESPERANÇA;E257;F;;;;
BOA ESPERANÇA;E258;M;;;;
BOA ESPERANÇA;E259;M;;;;
BOA ESPERANÇA;E260;M;;;;
BOA ESPERANÇA;E261;F;;;;
BOA ESPERANÇA;E262;F;;;;
BOA ESPERANÇA;E263;F;;;;
BOA ESPERANÇA;E264;M;;;;
BOA ESPERANÇA;E265;M;;;;
BOA ESPERANÇA;E266;M;;;;
BOA ESPERANÇA;E267;F;;;;
BOA ESPERANÇA;E268;F;;;;
BOA ESPERANÇA;E269;M;;;;
BOA ESPERANÇA;E27;M;;;;
BOA ESPERANÇA;E270;M;;;;
BOA ESPERANÇA;E271;M;;;;
BOA ESPERANÇA;E272;M;;;;
BOA ESPERANÇA;E273;F;;;;
BOA ESPERANÇA;E274;M;;;;
BOA ESPERANÇA;E275;F;;;;
BOA ESPERANÇA;E276;M;;;;
BOA ESPERANÇA;E277;F;;;;
BOA ESPERANÇA;E278;F;;;;
BOA ESPERANÇA;E279;F;;;;
BOA ESPERANÇA;E28;M;;;;
BOA ESPERANÇA;E280;F;;;;
BOA ESPERANÇA;E281;F;;;;
BOA ESPERANÇA;E282;F;;;;
BOA ESPERANÇA;E283;F;;;;
BOA ESPERANÇA;E284;F;;;;
BOA ESPERANÇA;E285;M;;;;
BOA ESPERANÇA;E286;M;;;;
BOA ESPERANÇA;E287;F;;;;
BOA ESPERANÇA;E288;M;;;;
BOA ESPERANÇA;E289;F;;;;
BOA ESPERANÇA;E29;M;;;;
BOA ESPERANÇA;E290;M;;;;
BOA ESPERANÇA;E291;F;;;;
BOA ESPERANÇA;E292;F;;;;
BOA ESPERANÇA;E293;F;;;;
BOA ESPERANÇA;E294;F;;;;
BOA ESPERANÇA;E295;F;;;;
BOA ESPERANÇA;E296;F;;;;
BOA ESPERANÇA;E297;F;;;;
BOA ESPERANÇA;E298;F;;;;
BOA ESPERANÇA;E299;M;;;;
BOA ESPERANÇA;E30;M;;;;
BOA ESPERANÇA III;E301;M;;;;
BOA ESPERANÇA III;E302;F;;;;
BOA ESPERANÇA III;E303;M;;;;
BOA ESPERANÇA III;E304;M;;;;
BOA ESPERANÇA III;E305;M;;;;
BOA ESPERANÇA III;E306;M;;;;
BOA ESPERANÇA III;E307;M;;;;
BOA ESPERANÇA III;E308;M;;;;
BOA ESPERANÇA III;E309;M;;;;
BOA ESPERANÇA;E31;M;;;;
BOA ESPERANÇA III;E310;M;;;;
BOA ESPERANÇA III;E311;M;;;;
BOA ESPERANÇA III;E312;F;;;;
BOA ESPERANÇA III;E313;F;;;;
BOA ESPERANÇA III;E314;M;;;;
BOA ESPERANÇA III;E315;M;;;;
BOA ESPERANÇA III;E316;F;;;;
BOA ESPERANÇA III;E317;F;;;;
BOA ESPERANÇA III;E318;M;;;;
BOA ESPERANÇA III;E319;M;;;;
BOA ESPERANÇA;E32;M;;;;
BOA ESPERANÇA III;E320;M;;;;
BOA ESPERANÇA III;E321;M;;;;
BOA ESPERANÇA III;E322;F;;;;
BOA ESPERANÇA III;E324;M;;;;
BOA ESPERANÇA III;E325;F;;;;
BOA ESPERANÇA III;E326;F;;;;
BOA ESPERANÇA III;E327;M;;;;
BOA ESPERANÇA III;E328;M;;;;
BOA ESPERANÇA III;E329;M;;;;
BOA ESPERANÇA;E33;M;;;;
BOA ESPERANÇA III;E330;F;;;;
BOA ESPERANÇA III;E331;M;;;;
BOA ESPERANÇA III;E334;M;;;;
BOA ESPERANÇA III;E335;F;;;;
BOA ESPERANÇA III;E336;M;;;;
BOA ESPERANÇA III;E337;F;;;;
BOA ESPERANÇA III;E338;F;;;;
BOA ESPERANÇA III;E339;F;;;;
BOA ESPERANÇA;E34;F;;;;
BOA ESPERANÇA III;E340;F;;;;
BOA ESPERANÇA III;E341;F;;;;
BOA ESPERANÇA III;E342;M;;;;
BOA ESPERANÇA III;E343;M;;;;
BOA ESPERANÇA III;E344;M;;;;
BOA ESPERANÇA III;E345;M;;;;
BOA ESPERANÇA III;E346;F;;;;
BOA ESPERANÇA III;E347;M;;;;
BOA ESPERANÇA III;E348;F;;;;
BOA ESPERANÇA III;E349;M;;;;
BOA ESPERANÇA;E35;F;;;;
BOA ESPERANÇA III;E350;F;;;;
BOA ESPERANÇA III;E351;F;;;;
BOA ESPERANÇA III;E352;M;;;;
BOA ESPERANÇA III;E353;M;;;;
BOA ESPERANÇA III;E354;F;;;;
BOA ESPERANÇA III;E355;F;;;;
BOA ESPERANÇA III;E356;M;;;;
BOA ESPERANÇA III;E357;F;;;;
BOA ESPERANÇA III;E358;M;;;;
BOA ESPERANÇA III;E359;M;;;;
BOA ESPERANÇA;E36;M;;;;
BOA ESPERANÇA III;E360;F;;;;
BOA ESPERANÇA III;E361;M;;;;
BOA ESPERANÇA III;E362;M;;;;
BOA ESPERANÇA III;E363;F;;;;
BOA ESPERANÇA III;E364;M;;;;
BOA ESPERANÇA III;E365;F;;;;
BOA ESPERANÇA III;E366;M;;;;
BOA ESPERANÇA III;E367;M;;;;
BOA ESPERANÇA III;E368;F;;;;
BOA ESPERANÇA III;E369;F;;;;
BOA ESPERANÇA;E37;F;;;;
BOA ESPERANÇA III;E371;M;;;;
BOA ESPERANÇA III;E372;F;;;;
BOA ESPERANÇA III;E373;M;;;;
BOA ESPERANÇA III;E374;M;;;;
BOA ESPERANÇA III;E375;M;;;;
BOA ESPERANÇA III;E377;M;;;;
BOA ESPERANÇA III;E378;F;;;;
BOA ESPERANÇA III;E379;M;;;;
BOA ESPERANÇA;E38;M;;;;
BOA ESPERANÇA III;E382;M;;;;
BOA ESPERANÇA III;E383;M;;;;
BOA ESPERANÇA III;E384;M;;;;
BOA ESPERANÇA III;E385;M;;;;
BOA ESPERANÇA III;E386;M;;;;
BOA ESPERANÇA III;E387;M;;;;
BOA ESPERANÇA III;E388;F;;;;
BOA ESPERANÇA III;E389;M;;;;
BOA ESPERANÇA;E39;M;;;;
BOA ESPERANÇA III;E391;F;;;;
BOA ESPERANÇA III;E392;F;;;;
BOA ESPERANÇA III;E393;F;;;;
BOA ESPERANÇA III;E394;F;;;;
BOA ESPERANÇA III;E395;F;;;;
BOA ESPERANÇA III;E396;F;;;;
BOA ESPERANÇA III;E397;M;;;;
BOA ESPERANÇA III;E398;M;;;;
BOA ESPERANÇA III;E399;F;;;;
BOA ESPERANÇA;E4;F;;;;
BOA ESPERANÇA;E40;M;;;;
BOA ESPERANÇA III;E400;F;;;;
BOA ESPERANÇA;E401;F;;;;
BOA ESPERANÇA;E402;M;;;;
BOA ESPERANÇA;E403;F;;;;
BOA ESPERANÇA;E404;F;;;;
BOA ESPERANÇA;E405;F;;;;
BOA ESPERANÇA;E406;F;;;;
BOA ESPERANÇA;E407;M;;;;
BOA ESPERANÇA;E408;F;;;;
BOA ESPERANÇA;E409;M;;;;
BOA ESPERANÇA;E41;M;;;;
BOA ESPERANÇA;E410;M;;;;
BOA ESPERANÇA;E411;M;;;;
BOA ESPERANÇA;E412;F;;;;
BOA ESPERANÇA;E413;M;;;;
BOA ESPERANÇA;E414;M;;;;
BOA ESPERANÇA;E415;M;;;;
BOA ESPERANÇA;E416;M;;;;
BOA ESPERANÇA;E417;M;;;;
BOA ESPERANÇA;E418;F;;;;
BOA ESPERANÇA;E419;M;;;;
BOA ESPERANÇA;E42;M;;;;
BOA ESPERANÇA;E420;M;;;;
BOA ESPERANÇA;E421;F;;;;
BOA ESPERANÇA;E423;M;;;;
BOA ESPERANÇA;E424;F;;;;
BOA ESPERANÇA;E425;M;;;;
BOA ESPERANÇA;E426;F;;;;
BOA ESPERANÇA;E427;M;;;;
BOA ESPERANÇA;E428;M;;;;
BOA ESPERANÇA;E429;M;;;;
BOA ESPERANÇA;E43;F;;;;
BOA ESPERANÇA;E430;M;;;;
BOA ESPERANÇA;E431;M;;;;
BOA ESPERANÇA;E432;M;;;;
BOA ESPERANÇA;E433;F;;;;
BOA ESPERANÇA;E434;F;;;;
BOA ESPERANÇA;E435;M;;;;
BOA ESPERANÇA;E436;M;;;;
BOA ESPERANÇA;E437;F;;;;
BOA ESPERANÇA;E438;F;;;;
BOA ESPERANÇA;E439;F;;;;
BOA ESPERANÇA;E44;F;;;;
BOA ESPERANÇA;E440;M;;;;
BOA ESPERANÇA;E441;M;;;;
BOA ESPERANÇA;E442;F;;;;
BOA ESPERANÇA;E443;M;;;;
BOA ESPERANÇA;E444;F;;;;
BOA ESPERANÇA;E445;F;;;;
BOA ESPERANÇA;E446;F;;;;
BOA ESPERANÇA;E447;M;;;;
BOA ESPERANÇA;E448;F;;;;
BOA ESPERANÇA;E449;M;;;;
BOA ESPERANÇA;E45;M;;;;
BOA ESPERANÇA;E450;F;;;;
BOA ESPERANÇA;E451;F;;;;
BOA ESPERANÇA;E453;M;;;;
BOA ESPERANÇA;E455;M;;;;
BOA ESPERANÇA;E457;F;;;;
BOA ESPERANÇA;E458;M;;;;
BOA ESPERANÇA;E459;M;;;;
BOA ESPERANÇA;E46;M;;;;
BOA ESPERANÇA;E460;M;;;;
BOA ESPERANÇA;E461;F;;;;
BOA ESPERANÇA;E462;M;;;;
BOA ESPERANÇA;E463;F;;;;
BOA ESPERANÇA;E464;F;;;;
BOA ESPERANÇA;E465;M;;;;
BOA ESPERANÇA;E466;F;;;;
BOA ESPERANÇA;E467;M;;;;
BOA ESPERANÇA;E468;F;;;;
BOA ESPERANÇA;E469;M;;;;
BOA ESPERANÇA;E47;M;;;;
BOA ESPERANÇA;E470;M;;;;
BOA ESPERANÇA;E471;F;;;;
BOA ESPERANÇA;E472;M;;;;
BOA ESPERANÇA;E474;M;;;;
BOA ESPERANÇA;E475;M;;;;
BOA ESPERANÇA;E476;M;;;;
BOA ESPERANÇA;E477;M;;;;
BOA ESPERANÇA;E478;M;;;;
BOA ESPERANÇA;E479;F;;;;
BOA ESPERANÇA;E48;M;;;;
BOA ESPERANÇA;E480;F;;;;
BOA ESPERANÇA;E481;F;;;;
BOA ESPERANÇA;E482;F;;;;
BOA ESPERANÇA;E483;F;;;;
BOA ESPERANÇA;E484;F;;;;
BOA ESPERANÇA;E485;M;;;;
BOA ESPERANÇA;E486;F;;;;
BOA ESPERANÇA;E487;M;;;;
BOA ESPERANÇA;E489;M;;;;
BOA ESPERANÇA;E49;M;;;;
BOA ESPERANÇA;E490;F;;;;
BOA ESPERANÇA;E491;M;;;;
BOA ESPERANÇA;E492;M;;;;
BOA ESPERANÇA;E493;F;;;;
BOA ESPERANÇA;E494;F;;;;
BOA ESPERANÇA;E495;F;;;;
BOA ESPERANÇA;E496;M;;;;
BOA ESPERANÇA;E497;F;;;;
BOA ESPERANÇA;E498;M;;;;
BOA ESPERANÇA;E499;F;;;;
BOA ESPERANÇA;E5;M;;;;
BOA ESPERANÇA;E50;F;;;;
BOA ESPERANÇA;E500;F;;;;
PROSPERIDADE III;E501;M;;;;
PROSPERIDADE III;E502;F;;;;
PROSPERIDADE III;E503;F;;;;
PROSPERIDADE III;E504;F;;;;
PROSPERIDADE III;E505;M;;;;
PROSPERIDADE III;E506;M;;;;
PROSPERIDADE III;E507;F;;;;
PROSPERIDADE III;E508;M;;;;
PROSPERIDADE III;E509;F;;;;
BOA ESPERANÇA;E51;F;;;;
PROSPERIDADE III;E510;F;;;;
PROSPERIDADE III;E512;M;;;;
PROSPERIDADE III;E513;F;;;;
PROSPERIDADE III;E514;M;;;;
PROSPERIDADE III;E515;F;;;;
PROSPERIDADE III;E516;F;;;;
PROSPERIDADE III;E517;F;;;;
PROSPERIDADE III;E518;F;;;;
PROSPERIDADE III;E519;M;;;;
BOA ESPERANÇA;E52;M;;;;
PROSPERIDADE III;E520;F;;;;
PROSPERIDADE III;E521;F;;;;
PROSPERIDADE III;E522;F;;;;
PROSPERIDADE III;E523;F;;;;
PROSPERIDADE III;E524;M;;;;
PROSPERIDADE III;E525;F;;;;
PROSPERIDADE III;E526;F;;;;
PROSPERIDADE III;E527;M;;;;
PROSPERIDADE III;E528;M;;;;
PROSPERIDADE III;E529;M;;;;
BOA ESPERANÇA;E53;F;;;;
PROSPERIDADE III;E530;F;;;;
PROSPERIDADE III;E531;F;;;;
PROSPERIDADE III;E532;F;;;;
PROSPERIDADE III;E533;M;;;;
PROSPERIDADE III;E534;F;;;;
PROSPERIDADE III;E535;F;;;;
PROSPERIDADE III;E536;F;;;;
PROSPERIDADE III;E537;F;;;;
BOA ESPERANÇA;E54;F;;;;
PROSPERIDADE III;E540;F;;;;
PROSPERIDADE III;E541;M;;;;
PROSPERIDADE III;E542;M;;;;
PROSPERIDADE III;E543;F;;;;
PROSPERIDADE III;E545;M;;;;
PROSPERIDADE III;E546;M;;;;
PROSPERIDADE III;E547;M;;;;
PROSPERIDADE III;E549;F;;;;
BOA ESPERANÇA;E55;M;;;;
PROSPERIDADE III;E550;F;;;;
PROSPERIDADE III;E551;F;;;;
PROSPERIDADE III;E552;M;;;;
PROSPERIDADE III;E553;F;;;;
PROSPERIDADE III;E554;F;;;;
PROSPERIDADE III;E555;F;;;;
PROSPERIDADE III;E556;F;;;;
PROSPERIDADE III;E557;F;;;;
PROSPERIDADE III;E558;F;;;;
PROSPERIDADE III;E559;F;;;;
BOA ESPERANÇA;E56;F;;;;
PROSPERIDADE III;E561;F;;;;
PROSPERIDADE III;E563;F;;;;
PROSPERIDADE III;E564;F;;;;
PROSPERIDADE III;E565;M;;;;
BOA ESPERANÇA;E57;M;;;;
BOA ESPERANÇA;E58;M;;;;
BOA ESPERANÇA;E59;F;;;;
BOA ESPERANÇA;E6;M;;;;
BOA ESPERANÇA;E60;F;;;;
BOA ESPERANÇA;E601;M;;;;
BOA ESPERANÇA;E602;M;;;;
BOA ESPERANÇA;E603;F;;;;
BOA ESPERANÇA;E604;F;;;;
BOA ESPERANÇA;E605;M;;;;
BOA ESPERANÇA;E606;F;;;;
BOA ESPERANÇA;E607;M;;;;
BOA ESPERANÇA;E608;M;;;;
BOA ESPERANÇA;E609;F;;;;
BOA ESPERANÇA;E61;M;;;;
BOA ESPERANÇA;E610;F;;;;
BOA ESPERANÇA;E611;F;;;;
BOA ESPERANÇA;E612;M;;;;
BOA ESPERANÇA;E613;F;;;;
BOA ESPERANÇA;E614;M;;;;
BOA ESPERANÇA;E615;F;;;;
BOA ESPERANÇA;E616;F;;;;
BOA ESPERANÇA;E617;M;;;;
BOA ESPERANÇA;E618;F;;;;
BOA ESPERANÇA;E619;F;;;;
BOA ESPERANÇA;E62;M;;;;
BOA ESPERANÇA;E620;M;;;;
BOA ESPERANÇA;E621;F;;;;
BOA ESPERANÇA;E622;M;;;;
BOA ESPERANÇA;E623;F;;;;
BOA ESPERANÇA;E624;F;;;;
BOA ESPERANÇA;E625;F;;;;
BOA ESPERANÇA;E626;M;;;;
BOA ESPERANÇA;E627;M;;;;
BOA ESPERANÇA;E628;F;;;;
BOA ESPERANÇA;E629;F;;;;
BOA ESPERANÇA;E63;F;;;;
BOA ESPERANÇA;E630;M;;;;
BOA ESPERANÇA;E632;M;;;;
BOA ESPERANÇA;E633;F;;;;
BOA ESPERANÇA;E634;M;;;;
BOA ESPERANÇA;E635;M;;;;
BOA ESPERANÇA;E636;F;;;;
BOA ESPERANÇA;E637;M;;;;
BOA ESPERANÇA;E638;F;;;;
BOA ESPERANÇA;E639;F;;;;
BOA ESPERANÇA;E64;M;;;;
BOA ESPERANÇA;E640;F;;;;
BOA ESPERANÇA;E641;F;;;;
BOA ESPERANÇA;E642;M;;;;
BOA ESPERANÇA;E643;F;;;;
BOA ESPERANÇA;E644;F;;;;
BOA ESPERANÇA;E646;M;;;;
BOA ESPERANÇA;E647;M;;;;
BOA ESPERANÇA;E648;M;;;;
BOA ESPERANÇA;E649;F;;;;
BOA ESPERANÇA;E65;M;;;;
BOA ESPERANÇA;E650;M;;;;
BOA ESPERANÇA;E651;M;;;;
BOA ESPERANÇA;E652;M;;;;
BOA ESPERANÇA;E653;F;;;;
BOA ESPERANÇA;E654;F;;;;
BOA ESPERANÇA;E655;M;;;;
BOA ESPERANÇA;E656;M;;;;
BOA ESPERANÇA;E658;F;;;;
BOA ESPERANÇA;E659;F;;;;
BOA ESPERANÇA;E66;M;;;;
BOA ESPERANÇA;E660;M;;;;
BOA ESPERANÇA;E661;F;;;;
BOA ESPERANÇA;E662;M;;;;
BOA ESPERANÇA;E663;M;;;;
BOA ESPERANÇA;E664;F;;;;
BOA ESPERANÇA;E665;F;;;;
BOA ESPERANÇA;E666;M;;;;
BOA ESPERANÇA;E667;M;;;;
BOA ESPERANÇA;E668;M;;;;
BOA ESPERANÇA;E669;M;;;;
BOA ESPERANÇA;E67;F;;;;
BOA ESPERANÇA;E670;F;;;;
BOA ESPERANÇA;E671;F;;;;
BOA ESPERANÇA;E672;M;;;;
BOA ESPERANÇA;E673;F;;;;
BOA ESPERANÇA;E674;F;;;;
BOA ESPERANÇA;E675;M;;;;
BOA ESPERANÇA;E676;M;;;;
BOA ESPERANÇA;E677;M;;;;
BOA ESPERANÇA;E678;F;;;;
BOA ESPERANÇA;E679;M;;;;
BOA ESPERANÇA;E68;F;;;;
BOA ESPERANÇA;E680;M;;;;
BOA ESPERANÇA;E681;M;;;;
BOA ESPERANÇA;E682;M;;;;
BOA ESPERANÇA;E683;F;;;;
BOA ESPERANÇA;E684;M;;;;
BOA ESPERANÇA;E685;M;;;;
BOA ESPERANÇA;E686;M;;;;
BOA ESPERANÇA;E687;F;;;;
BOA ESPERANÇA;E688;F;;;;
BOA ESPERANÇA;E689;F;;;;
BOA ESPERANÇA;E69;M;;;;
BOA ESPERANÇA;E690;F;;;;
BOA ESPERANÇA;E691;M;;;;
BOA ESPERANÇA;E692;F;;;;
BOA ESPERANÇA;E693;M;;;;
BOA ESPERANÇA;E694;M;;;;
BOA ESPERANÇA;E695;F;;;;
BOA ESPERANÇA;E696;F;;;;
BOA ESPERANÇA;E697;M;;;;
BOA ESPERANÇA;E698;M;;;;
BOA ESPERANÇA;E70;M;;;;
IMPERIAL II;E701;F;;;;
IMPERIAL II;E702;F;;;;
IMPERIAL II;E703;F;;;;
IMPERIAL II;E704;F;;;;
IMPERIAL II;E705;F;;;;
IMPERIAL II;E706;F;;;;
IMPERIAL II;E707;F;;;;
IMPERIAL II;E708;M;;;;
IMPERIAL II;E709;M;;;;
BOA ESPERANÇA;E71;M;;;;
IMPERIAL II;E710;M;;;;
IMPERIAL II;E711;M;;;;
IMPERIAL II;E712;M;;;;
IMPERIAL II;E714;F;;;;
IMPERIAL II;E715;F;;;;
IMPERIAL II;E716;F;;;;
IMPERIAL II;E717;F;;;;
IMPERIAL II;E718;F;;;;
IMPERIAL II;E719;F;;;;
BOA ESPERANÇA;E72;M;;;;
IMPERIAL II;E720;M;;;;
IMPERIAL II;E721;M;;;;
IMPERIAL II;E722;F;;;;
IMPERIAL II;E723;F;;;;
IMPERIAL II;E724;F;;;;
IMPERIAL II;E725;M;;;;
IMPERIAL II;E726;F;;;;
IMPERIAL II;E727;F;;;;
IMPERIAL II;E728;F;;;;
IMPERIAL II;E729;F;;;;
BOA ESPERANÇA;E73;M;;;;
IMPERIAL II;E731;M;;;;
IMPERIAL II;E732;F;;;;
IMPERIAL II;E733;F;;;;
IMPERIAL II;E735;F;;;;
IMPERIAL II;E736;F;;;;
IMPERIAL II;E737;M;;;;
IMPERIAL II;E738;F;;;;
IMPERIAL II;E739;M;;;;
BOA ESPERANÇA;E74;F;;;;
IMPERIAL II;E740;M;;;;
IMPERIAL II;E741;M;;;;
IMPERIAL II;E742;M;;;;
